group,variant,seed,target_tokens,prompt_tokens,needle_frac,clean_gold,corrupt_gold,n_heads,clean_logprob,corrupt_clean_logprob,corrupt_gold_logprob,patched_logprob,delta_patch,recovery_denominator,recovery_fraction
support_L20H8,literal,1239,8192,8192,0.5,178315,630655,1,-1.9281892776489258,-4.432291666666667,-1.938604434331258,-4.4296875,0.0026041666666669627,2.504102389017741,0.0010399601382467722
support_L22H0,literal,1239,8192,8192,0.5,178315,630655,1,-1.9281892776489258,-4.432291666666667,-1.938604434331258,-4.408854166666667,0.0234375,2.504102389017741,0.009359641244219886
support_L22H4,literal,1239,8192,8192,0.5,178315,630655,1,-1.9281892776489258,-4.432291666666667,-1.938604434331258,-4.395833333333333,0.036458333333333925,2.504102389017741,0.014559441935453393
activation_control_L20H5,literal,1239,8192,8192,0.5,178315,630655,1,-1.9281892776489258,-4.432291666666667,-1.938604434331258,-4.341145833333333,0.09114583333333393,2.504102389017741,0.03639860483863313
inactive_control_L21H2,literal,1239,8192,8192,0.5,178315,630655,1,-1.9281892776489258,-4.432291666666667,-1.938604434331258,-4.432291666666667,0.0,2.504102389017741,0.0
inactive_control_L22H8,literal,1239,8192,8192,0.5,178315,630655,1,-1.9281892776489258,-4.432291666666667,-1.938604434331258,-4.403645833333333,0.028645833333333925,2.504102389017741,0.01143956152071343
inactive_control_L22H3,literal,1239,8192,8192,0.5,178315,630655,1,-1.9281892776489258,-4.432291666666667,-1.938604434331258,-4.3984375,0.03385416666666696,2.504102389017741,0.01351948179720662
address_L22H7,literal,1240,8192,8192,0.5,779361,276381,1,-1.9904648462931316,-4.864583333333333,-2.188286383946737,-4.74609375,0.11848958333333304,2.8741184870402012,0.04122640867717145
address_L21H11,literal,1240,8192,8192,0.5,779361,276381,1,-1.9904648462931316,-4.864583333333333,-2.188286383946737,-4.904947916666667,-0.040364583333333925,2.8741184870402012,-0.014044161197717989
address_L22H10,literal,1240,8192,8192,0.5,779361,276381,1,-1.9904648462931316,-4.864583333333333,-2.188286383946737,-4.86328125,0.0013020833333330373,2.8741184870402012,0.0004530374579907932
support_L20H7,literal,1240,8192,8192,0.5,779361,276381,1,-1.9904648462931316,-4.864583333333333,-2.188286383946737,-4.890625,-0.026041666666666963,2.8741184870402012,-0.009060749159818027
support_L18H3,literal,1240,8192,8192,0.5,779361,276381,1,-1.9904648462931316,-4.864583333333333,-2.188286383946737,-4.880208333333333,-0.015625,2.8741184870402012,-0.005436449495890754
support_L17H10,literal,1240,8192,8192,0.5,779361,276381,1,-1.9904648462931316,-4.864583333333333,-2.188286383946737,-4.880208333333333,-0.015625,2.8741184870402012,-0.005436449495890754
support_L20H8,literal,1240,8192,8192,0.5,779361,276381,1,-1.9904648462931316,-4.864583333333333,-2.188286383946737,-4.85546875,0.009114583333333037,2.8741184870402012,0.0031712622059361702
support_L22H0,literal,1240,8192,8192,0.5,779361,276381,1,-1.9904648462931316,-4.864583333333333,-2.188286383946737,-4.87890625,-0.014322916666666963,2.8741184870402012,-0.004983412037899961
support_L22H4,literal,1240,8192,8192,0.5,779361,276381,1,-1.9904648462931316,-4.864583333333333,-2.188286383946737,-4.877604166666667,-0.013020833333333925,2.8741184870402012,-0.004530374579909168
activation_control_L20H5,literal,1240,8192,8192,0.5,779361,276381,1,-1.9904648462931316,-4.864583333333333,-2.188286383946737,-4.87109375,-0.006510416666666963,2.8741184870402012,-0.002265187289954584
inactive_control_L21H2,literal,1240,8192,8192,0.5,779361,276381,1,-1.9904648462931316,-4.864583333333333,-2.188286383946737,-4.84765625,0.016927083333333037,2.8741184870402012,0.005889486953881548
inactive_control_L22H8,literal,1240,8192,8192,0.5,779361,276381,1,-1.9904648462931316,-4.864583333333333,-2.188286383946737,-4.877604166666667,-0.013020833333333925,2.8741184870402012,-0.004530374579909168
inactive_control_L22H3,literal,1240,8192,8192,0.5,779361,276381,1,-1.9904648462931316,-4.864583333333333,-2.188286383946737,-4.861979166666667,0.0026041666666660745,2.8741184870402012,0.0009060749159815864
address_L22H7,literal,1241,8192,8191,0.5,731022,285908,1,-2.042708237965902,-4.529947916666667,-2.1909537315368652,-4.342447916666667,0.1875,2.487239678700765,0.07538477357274331
address_L21H11,literal,1241,8192,8191,0.5,731022,285908,1,-2.042708237965902,-4.529947916666667,-2.1909537315368652,-4.522135416666667,0.0078125,2.487239678700765,0.003141032232197638
address_L22H10,literal,1241,8192,8191,0.5,731022,285908,1,-2.042708237965902,-4.529947916666667,-2.1909537315368652,-4.526041666666667,0.00390625,2.487239678700765,0.001570516116098819
