unit_type,group,layer,head,variant,seed,target_tokens,prompt_tokens,needle_frac,clean_gold,corrupt_gold,n_heads,clean_l2,corrupt_l2,diff_l2,relative_diff_l2,cosine_similarity,mean_abs_diff,max_abs_diff,n_elements
head,,21,3,literal,1234,16384,16384,0.5,915965,256554,1,4.872259616851807,4.896028995513916,0.13551025092601776,0.027744931851107407,0.999626874923706,0.009362101554870605,0.0390625,128
head,,21,1,literal,1234,16384,16384,0.5,915965,256554,1,4.559810161590576,4.563762187957764,0.1141301840543747,0.025018749165731047,0.9996874332427979,0.008280009031295776,0.03125,128
head,,21,4,literal,1234,16384,16384,0.5,915965,256554,1,5.806692123413086,5.8603386878967285,0.22552987933158875,0.03866105832393346,0.9992949962615967,0.015741348266601562,0.078125,128
head,,21,5,literal,1234,16384,16384,0.5,915965,256554,1,4.590679168701172,4.555049896240234,0.14773358404636383,0.03230657348306443,0.9995085000991821,0.010448239743709564,0.03515625,128
head,,17,3,literal,1234,16384,16384,0.5,915965,256554,1,6.558472633361816,6.329853534698486,0.3129555583000183,0.04856418967353279,0.9994498491287231,0.02113407477736473,0.109375,128
head,,23,4,literal,1234,16384,16384,0.5,915965,256554,1,7.608325004577637,7.5636796951293945,0.6521433591842651,0.08596666980954176,0.9963220953941345,0.04735845327377319,0.169921875,128
head,,20,3,literal,1234,16384,16384,0.5,915965,256554,1,5.269195556640625,5.297785758972168,0.16515445709228516,0.031258587889858046,0.9995261430740356,0.011528700590133667,0.056640625,128
head,,21,2,literal,1234,16384,16384,0.5,915965,256554,1,6.115488052368164,6.15371036529541,0.2950664460659027,0.04809873245526863,0.998862624168396,0.02084854245185852,0.07763671875,128
head,,22,8,literal,1234,16384,16384,0.5,915965,256554,1,1.8476125001907349,1.7850103378295898,0.12897618114948273,0.07100994895455265,0.9980722665786743,0.009070023894309998,0.0419921875,128
head,,22,3,literal,1234,16384,16384,0.5,915965,256554,1,5.677950859069824,5.811604022979736,0.32563573122024536,0.05668378532731408,0.9986639022827148,0.02234184741973877,0.09375,128
head,,17,8,literal,1234,16384,16384,0.5,915965,256554,1,4.670865058898926,4.626918792724609,0.12163945287466049,0.02616525718726412,0.9997023940086365,0.00828099250793457,0.03515625,128
head,,18,1,literal,1234,16384,16384,0.5,915965,256554,1,2.473475933074951,2.498953104019165,0.1903933733701706,0.07657962414338902,0.9971201419830322,0.01344311237335205,0.04150390625,128
head,,20,5,literal,1234,16384,16384,0.5,915965,256554,1,4.822364330291748,5.074862480163574,1.8463424444198608,0.3731029872871873,0.9316543340682983,0.1307847499847412,0.3837890625,128
head,,20,0,literal,1234,16384,16384,0.5,915965,256554,1,4.37074089050293,4.394059658050537,0.26038551330566406,0.05941618679472126,0.9982490539550781,0.01831534504890442,0.0634765625,128
head,,20,2,literal,1234,16384,16384,0.5,915965,256554,1,3.28398060798645,3.2585511207580566,0.43666693568229675,0.13348561498412234,0.9911208748817444,0.03012959659099579,0.1103515625,128
head,,20,1,literal,1234,16384,16384,0.5,915965,256554,1,5.249322891235352,5.346192836761475,0.2363143414258957,0.04460648211799181,0.9991722702980042,0.01628589630126953,0.060546875,128
head,,20,10,literal,1234,16384,16384,0.5,915965,256554,1,3.7769973278045654,3.732471227645874,0.17811018228530884,0.04743616168577865,0.9989452958106995,0.012518361210823059,0.04022216796875,128
group,answer_address,,,literal,1235,16384,16384,0.5,822782,347875,3,12.195906639099121,11.98296070098877,8.160771369934082,0.6750333880531906,0.772302508354187,0.2452353984117508,3.21875,384
group,non_address_core,,,literal,1235,16384,16384,0.5,822782,347875,16,29.223249435424805,29.04833984375,1.3594982624053955,0.04666075798592489,0.9989298582077026,0.01959800533950329,0.35546875,2048
group,strong13,,,literal,1235,16384,16384,0.5,822782,347875,13,28.443920135498047,28.230419158935547,8.215774536132812,0.2899292568176351,0.9579986333847046,0.07052106410264969,3.21875,1664
group,core19,,,literal,1235,16384,16384,0.5,822782,347875,19,31.666044235229492,31.422880172729492,8.273233413696289,0.2622721338597613,0.9656364321708679,0.05522496625781059,3.21875,2432
group,first_token_sink,,,literal,1235,16384,16384,0.5,822782,347875,6,12.403178215026855,12.35025691986084,0.4149147570133209,0.03352381233169021,0.9994472861289978,0.010325701907277107,0.080078125,768
group,query_tail,,,literal,1235,16384,16384,0.5,822782,347875,9,25.874568939208984,25.715776443481445,1.275011420249939,0.049428295577091844,0.9987975358963013,0.026197191327810287,0.35546875,1152
group,answer_address_inactive_control,,,literal,1235,16384,16384,0.5,822782,347875,3,8.664582252502441,8.69497013092041,0.3685838580131531,0.04246467303674543,0.9991044998168945,0.014063154347240925,0.09765625,384
group,query_tail_inactive_control,,,literal,1235,16384,16384,0.5,822782,347875,9,13.001001358032227,13.186630249023438,1.7052438259124756,0.1302327641918589,0.9916199445724487,0.02528788521885872,0.367279052734375,1152
head,,22,7,literal,1235,16384,16384,0.5,822782,347875,1,8.069596290588379,7.297640800476074,7.674549102783203,0.9988196391198654,0.5049773454666138,0.5180870294570923,3.21875,128
head,,21,11,literal,1235,16384,16384,0.5,822782,347875,1,8.43024730682373,8.891242980957031,2.64786696434021,0.3057320034648654,0.954648494720459,0.16187584400177002,1.419921875,128
head,,22,10,literal,1235,16384,16384,0.5,822782,347875,1,3.542978286743164,3.35880708694458,0.8296265006065369,0.2404092436051088,0.9725062251091003,0.05574336647987366,0.3046875,128
head,,20,7,literal,1235,16384,16384,0.5,822782,347875,1,12.552994728088379,12.466882705688477,0.4098900258541107,0.03276515058389206,0.9994869828224182,0.028288841247558594,0.09375,128
head,,18,3,literal,1235,16384,16384,0.5,822782,347875,1,3.751957893371582,3.715949296951294,0.18431594967842102,0.04936214256043857,0.9988281726837158,0.013108015060424805,0.0390625,128
head,,17,10,literal,1235,16384,16384,0.5,822782,347875,1,3.028604030609131,2.9823148250579834,0.08644793182611465,0.028763632949265736,0.999704897403717,0.00611090287566185,0.0205078125,128
